id,user_id,date,start,end,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10
3606,bbdfa1542dc49d8a5b7898f8efe1eaad,2016-02-24,2016-02-24 11:01:31,2016-02-24 11:04:31,32,28,0,69,68,35,37,0,92,88,-16,-16,-14,-17,-16,-15,-14,-15,-15,-10,-14,-15,-15,-16,-15,-8,-15,-15,-15,-11
3623,dfcaa5b0bfa2bf806544d18fd960acd4,2016-05-13,2016-05-13 00:23:41,2016-05-13 00:26:12,0,-19,-19,-16,-18,-16,-15,-11,-19,-15,-18,-15,9,-19,-16,0,-13,-6,-4,-26,0,-9,-10,-15,-18,-15,-19,-2,-9,-13
3607,0bf1fb921c1f24684e963aa97ffabeff,2016-02-27,2016-02-27 15:24:50,2016-02-27 15:27:17,-5,5,17,0,13,6,5,0,3,-12,11,-3,-3,-15,-13,-15,-15,-14,-16,5,-6,-8,-14,-1,-13,-15,-14,-1,-12,7
3605,36e69add06266054e9e5cfaad38d587a,2016-02-21,2016-02-21 15:07:48,2016-02-21 15:10:18,3,0,2,1,25,27,9,27,0,-3,-9,-14,-13,-13,-12,-14,-13,-13,0,1,-9,-11,-10,-14,-10,-7,-11,-6,-9,-8
3620,20ddfda7eb436939cef51d765d74f582,2016-04-23,2016-04-23 13:46:20,2016-04-23 13:49:05,30,24,0,2,36,13,12,33,12,0,-14,0,-7,-14,0,-9,-7,0,0,0,-1,-4,-8,-12,-6,-9,-12,-5,-10,-3
3611,4992cc264e8313f07986c9cb5ec4311d,2016-02-29,2016-02-29 13:31:34,2016-02-29 13:36:03,19,16,14,17,2,34,62,31,7,24,-17,-14,-14,-15,-16,-16,-16,-6,13,-7,-8,-10,-15,-3,-14,-4,-8,-8,-7,-8
3619,06cc3c9544b1c0018d743bb6fb38c4e2,2016-03-18,2016-03-18 17:40:03,2016-03-18 17:42:35,20,25,23,10,11,18,10,5,8,2,-12,-7,-9,-15,-14,-15,-15,-15,-4,-3,-3,-6,-6,-1,-12,-4,-6,-4,2,1
3614,c2c8b68962628ab25c6d196479b12ab1,2016-03-01,2016-03-01 17:33:38,2016-03-01 17:36:06,-3,-4,-5,24,24,-9,-10,1,3,-12,-12,-10,-14,-11,-13,-10,-14,-12,-2,-5,-11,-6,-10,-14,-11,-12,-10,-14,-12,0
3612,cf933125c14cfac86c6f6c54f7ed51be,2016-02-29,2016-02-29 22:28:50,2016-02-29 22:31:26,0,0,0,0,0,0,41,-1,0,0,-12,-13,0,-13,-13,-13,-12,-11,0,0,-8,0,0,0,-13,0,0,0,-10,0
3615,3bdce08f43c24253c3d86a51a6390743,2016-03-01,2016-03-01 21:30:09,2016-03-01 21:32:37,0,0,0,0,13,0,3,0,0,0,-8,-11,0,-12,-13,-15,-10,-11,-2,-1,-13,-13,-12,-7,-13,-12,-9,-10,-13,-13
3608,12d1fa2459c1271d1ac654331bda84cd,2016-02-28,2016-02-28 17:36:17,2016-02-28 17:39:24,0,32,0,20,22,18,37,27,34,0,-7,-11,-6,-14,-9,-16,-18,-15,-3,0,-12,-9,-11,-8,-16,-10,-14,-10,-13,-3
3609,f7a3846f733ecfcd3dbd37d8bdbcbc2d,2016-02-28,2016-02-28 19:19:50,2016-02-28 19:23:24,14,0,5,-5,0,7,8,6,2,0,-9,-7,-1,-16,-15,-17,-15,-9,-1,0,-8,-13,-9,-7,-14,-12,-8,-8,-12,-7
3618,8fc7e0abd27f5b591b7e30fc4f24147c,2016-03-06,2016-03-06 19:28:22,2016-03-06 19:30:14,-17,0,-16,-17,0,0,8,0,0,-17,-16,-16,-16,-5,-16,-16,-17,-16,-15,-16,-16,-15,-15,-15,-14,-14,-17,-7,-17,-16
3617,5dc39e43f0fa575c987738576e20df35,2016-03-06,2016-03-06 18:13:29,2016-03-06 18:16:15,13,40,53,0,29,-15,28,65,31,63,-14,-10,1,-12,-14,-14,-12,-16,16,-14,-10,-15,-13,20,-15,-15,-13,-8,-15,-12
3616,ae257fa12c90e57bed48c3f93eae0714,2016-03-06,2016-03-06 00:31:15,2016-03-06 00:33:25,-16,-16,-14,-17,5,-16,-14,-15,-3,-16,-14,-15,-16,-4,-10,-15,-15,-16,-12,-14,-12,-16,-15,-14,-15,-10,-8,-15,-8,-16
3622,8210055dd93cf0ccbc3644f1bd8e8aa0,2016-05-03,2016-05-03 18:24:01,2016-05-03 18:26:16,0,0,-6,0,0,0,-11,0,0,0,0,0,0,-16,0,-12,-10,0,0,0,-12,-8,-12,-10,-5,-7,-11,-14,-11,-5
3621,0258e2cd1a754f58d6e7538516d077f7,2016-04-29,2016-04-29 14:56:58,2016-04-29 14:59:08,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
